"2017-08-05 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","20","1","Good"
"2017-08-05 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","0","1","Good"
"2017-08-04 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","18","1","Good"
"2017-08-04 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","16","1","Good"
"2017-08-03 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","18","1","Good"
"2017-08-03 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","29","1","Good"
"2017-08-02 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","19","1","Good"
"2017-08-02 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","11","1","Good"
"2017-08-01 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","18","1","Good"
"2017-08-01 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","9","1","Good"
"2017-07-31 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","19","1","Good"
"2017-07-30 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","19","1","Good"
"2017-07-29 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","18","1","Good"
"2017-07-29 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","36","1","Good"
"2017-07-28 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","17","1","Good"
"2017-07-28 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","37","1","Good"
"2017-07-27 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","14","1","Good"
"2017-07-27 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","13","1","Good"
"2017-07-26 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","21","1","Good"
"2017-07-26 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","11","1","Good"
"2017-07-25 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","20","1","Good"
"2017-07-25 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","20","1","Good"
"2017-07-24 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","19","1","Good"
"2017-07-24 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","15","1","Good"
"2017-07-23 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","12","1","Good"
"2017-07-23 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","15","1","Good"
