"2017-08-12 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","47","1","Good"
"2017-08-12 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","65","2","Moderate"
"2017-08-11 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","51","2","Moderate"
"2017-08-11 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","61","2","Moderate"
"2017-08-10 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","44","1","Good"
"2017-08-10 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","58","2","Moderate"
"2017-08-09 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","84","2","Moderate"
"2017-08-09 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","57","2","Moderate"
"2017-08-08 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","42","1","Good"
"2017-08-08 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","40","1","Good"
"2017-08-07 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","40","1","Good"
"2017-08-07 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","48","1","Good"
"2017-08-06 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","35","1","Good"
"2017-08-06 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","49","1","Good"
"2017-08-05 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","31","1","Good"
"2017-08-05 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","38","1","Good"
"2017-08-04 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","47","1","Good"
"2017-08-04 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","48","1","Good"
"2017-08-03 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","80","2","Moderate"
"2017-08-03 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","58","2","Moderate"
"2017-08-02 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","80","2","Moderate"
"2017-08-02 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","68","2","Moderate"
"2017-08-01 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","87","2","Moderate"
"2017-08-01 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","69","2","Moderate"
"2017-07-31 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","49","1","Good"
"2017-07-31 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","54","2","Moderate"
"2017-07-30 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","35","1","Good"
"2017-07-30 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","56","2","Moderate"
"2017-07-29 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","35","1","Good"
"2017-07-29 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","32","1","Good"
"2017-07-28 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","44","1","Good"
"2017-07-28 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","56","2","Moderate"
"2017-07-27 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","133","3","Unhealthy for Sensitive Groups"
"2017-07-27 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","58","2","Moderate"
"2017-07-26 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","64","2","Moderate"
"2017-07-26 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","49","1","Good"
"2017-07-25 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","35","1","Good"
